Message_id,Movie_name,Message
p119_bolly,BABY (2015)- DvDRip.txt,"Sir...98213 11...Sir...Aftab, what you are doing needs a lots of courage. Look at me. I'm proud of you. We're all proud of you. Good luck."
p120_bolly,BABY (2015)- DvDRip.txt,"Sir...98213 11...Sir...Aftab, what you are doing needs a lots of courage. Look at me. I'm proud of you. We're all proud of you. Good luck. And cooperate with these guys. Okay. - Okay Sir."
p121_bolly,BALA-2019-Hindi-TRUE-WEB-DL-ESub.txt,Notice the lad's attitude. It's all because of me But even the ten headed Ravan's pride was shattered. And this is just one headed Bala we're speaking of. Baldy. 
p122_bolly,BALA-2019-Hindi-TRUE-WEB-DL-ESub.txt," He lives in a classical world where he's hip-hop. - With his head held high... - Where to? - He walks with pride. - This is important, I'll be back soon. Because he believes he's the star of Kanpur. Bala, how are you? "
p123_bolly,BALA-2019-Hindi-TRUE-WEB-DL-ESub.txt," What did you do? You said stick it, stick it. So I stuck it, sir. Proud of you, brother Bala. Hold this. See you later. So finally Bala renounced me......like Gautam Buddha renounced the world. "
p124_bolly,Baabarr 2009 Hindi 480p DvDRip x264 AC3 5.1...Hon3y.txt," His eyes ooze lava Only God knows where his path lies There he is! He-s proud He's gone down. The whole world fears him Life is a jungle, he is a wounded lion "
p125_bolly,Baadshah.CD1.en.txt," As the Governor of Goa, it gives me pride to say...that our Chief Minister, Madam Gayatri Bachchan...is a mother-figure for people of this state. Politicians normally build big, palatial houses for themselves...once they become chief ministers. Whereas, she has donated her own palace to the nation. "
p126_bolly,Baadshah.CD1.en.txt,"You're not only the lady's husband, but the president of the party, too. Would you like to say something too? All I will say is that I'm proud of my wife. Madam gives you 10 minutes, Mr Thapar. Please follow me. Good morning, Chief Minister. - Good morning. Please come."
p127_bolly,Baaghi (2000)-DVD-Rip ~ AC3 ~.txt," A manager, or a pimp? Okay, tell him I'll see him in the evening For what are you so proud of your beauty? Life only last four days This is just a river that rises, then falls down "
p128_bolly,Baaghi (2016) - 720p - DVDRip - x264 - AC3 - ESub - [DDR].txt," Where were you? Where's Daddy? PP Khurana, pride of Ludhiana... has entered South. Make arrangements for the shooting...Naidu sir...the heroine's simply the best. I've trained her in dance, drama and self-defense. "
p129_bolly,Baahubali - The Beginning 2015 Hindi 720p BluRay x264 AAC 5.1 - Hon3y.txt,and has her shackled right in the town square. Our Queen Devasena being treated like cattle in a fair. Our pride and honour is injured and we suffer in silence. It is not time to shed tears. It is time to breathe fire. 
p130_bolly,Baahubali - The Beginning 2015 Hindi 720p BluRay x264 AAC 5.1 - Hon3y.txt," With this in hand...even a child can slice through ten banyan trees. I call this the Sikander. The Pride of Swords. A wonderful sword. But forgive me, Aslam, this cannot match our speed. "
p131_bolly,Baar Baar Dekho (2016) [Hindi] 720p Untouched Web-HD AVC AAC Msub - Hon3yHD.English.txt," Offer letter? Come on Jai. You've been so dedicated to your work over all these years. And now I can proudly say Mr. Jai Varma......Head of the Mathematics Department, Harvard University. Really? When did this happen? I've been waiting for an opportunity like this all my life. "
p132_bolly,Baarish 1957.txt," We know Ramu very well. He is a very notorious guy. It's his own house then, why should he worry about anything? He lost his brother and yet, he's hasn't lost his pride. Don't know what he thinks himself to be? Don't say anything to Ramu. What's his fault? "
p133_bolly,Baat Bann Gayi (2013) - Untouched WEBHD 480p x264 AVC 2CH ESuB - [ M2Tv ExcluSivE ].txt," Hack means when you crack into a system...Hey! Brother what is this? You could have changed the password, why did you kill him?..That was a better option.. - Mean yaar...Hey! Gama my child come come come....child fulfill your wishes....live as you want....go take over Laxmi Niwas Look..""Baba, I will make you proud Baba..""Hey! small brother don't get upset..""Brother, these are tears of happiness....""Happiness..""Baba heartly wishes, good bye..""Rasiya two timming..I am not..""You monkey, I told you so many times..""..do as Khan Pasha say's....don't do what he does...But he is..I heard you do fusion dance very well? Mr. Pasha..I am a professor.. - I will wait..Rasiya he belongs from my Gurgaon place..""Na, na, na, na, na come with Khan..."" - Laxmi Niwas..That? Oh! Fish..Oh! My Rasiya you are here? "
p134_bolly,Baaz (2003) - DVDRip - Xvid - Madhu (Roja).txt," Had it not been for beauty, whom would you fall in loVe with? Dolls of clay... and what arrogance they display They're proud of their own looks; what trip is this? Had it not been for moonlight...what would the Moon be worth? Had it not been for melody...what would a song be worth? "
p135_bolly,Baazaar (2018) Hindi Proper - HDRip - 720p - x264 - 1.4GB - 1CD - MP3 - MSubs - OpenHD.txt," I'll do what it takes, but I won't let you take control of the company. You just made me so proud, Chheda Sir. If you had given up easily...then the teacher would've been embarrassed in front of the disciple. Maybe you didn't notice, but there are four envelopes in front of you. "
p136_bolly,Baazaar (2018) Hindi Proper - HDRip - 720p - x264 - 1.4GB - 1CD - MP3 - MSubs - OpenHD.txt,Reganto's history clearly states...that whichever country this company enters...they acquire land there. Land. The pride of Indian farmers. A farmer would rather die than leave his land. And maybe Jharna Agro's board couldn't understand that. 
p137_bolly,Baazaar (2018) Hindi Proper - HDRip - 720p - x264 - 1.4GB - 1CD - MP3 - MSubs - OpenHD.txt,"- Today's hero stock, Skycom. - Buy 5000 more shares, quickly. Skycom's stocks are trading at ceiling price. And Rizwan Ahmed's pride curled. Good days for share market. Skycom has become the market's superhero."
p138_bolly,Baazi (1951).[CG].txt," What have you done? Don't cry, Manju. I feel worse Walk with your head held high......and face them all proudly I've made arrangements. Manju will stay at the sanatorium Don't close the dispensary. "
p139_bolly,Baazi 1984 Hindi 480p DvDRip x264 AC3 5.1...Hon3y.txt," I know you are angry with me about yesterday. You have a right to be angry too. I am proud of a brave and daring officer like you. But I don't want you to deliberately take risks...and increase the number of your enemies. Staying within the limits of law, I have tried to eliminate crime. "
p140_bolly,Baazigar - DVDRip - x264 - ESubs - [DDR].txt," I should be leaving now, Mother. No, Ajay. You are a son who would make every mother proud. You have done so much for your Mother. You should be happy that your Mother has begun talking. "
p141_bolly,Baazigar.1993.DVDRip.XviD-BrG CD1.txt," I should be leaving now, Mother. No, Ajay. You are a son who would make every mother proud. You have done so much for your Mother. You should be happy that your Mother has begun talking. "
p142_bolly,Baazigar.txt," I should be leaving now, Mother. Nu, Ala!!- You are a son who would make every mother proud. You have dune so much for your Mother. You should be happy that your Mother has begun talking. "
p143_bolly,Bachke Rehna Re Baba 2005 Hindi HDRip 720p x264 AC3...Hon3y.txt,"What do you mean? - Please.. I mean.. - That was so fun.  Did you see his face? - Oh my god, what a fun!  I'm proud of us! - Absolutely yes!  Aunty! - Niece!  15,166 rupees? - That's right."
p144_bolly,Bachke.Rehna.Re.Baba.2005.CD1.DVDRip.XviD-BrG.txt,"Ask her! - Apart from 2.5 million...l also want your swanky Mercedes That car's worth 2.5 million ! In all... that makes it 5 million ! For a single night...? - It's the price you pay...for the blow you have dealt to a woman's pride and self-respect if you don't want a settlement, we'll sue for a divorce There will be an evaluation of your all businesses and property"
p145_bolly,Bachna A Haseeno 2008 Hindi 720p BRRip x264 AAC 5.1...Hon3y.txt," Raj Sharma..Thank God.. at least you recognized me..How can I forget you.. but what are you doing here? Came to say hello? I am famous now....have you come here for an autograph? No Radhika.. I'm happy for you. I'm very proud of you. Then? Oh I see.. you have come to cash on my success. No, I've come to apologise. I've come to ask for your forgiveness. "
p146_bolly,Bachna-Ae-Haseeno-2008-Dvdrip-SaM.txt," Raj Sharma..Thank God.. at least you recognized me..How can I forget you.. but what are you doing here? Came to say hello? I am famous now....have you come here for an autograph? No Radhika.. I'm happy for you. I'm very proud of you. Then? Oh I see.. you have come to cash on my success. No, I've come to apologise. I've come to ask for your forgiveness. "
p147_bolly,Bade Dil Wala.1983.DVDRip.Xvid.MP3.E-Subs.akbpak.txt," For the sake of my sister's love. I had no selfish motives, daddy! No proud father can tolerate his daughter...pretending to be a wife of a fraud and a killer! He is not a fraud. Nor a killer! Oh! So, he isn't a fraud anymore? "
p148_bolly,Bade Ghar ki Beti 1989.txt," You ride on an elephant one day and horse on the other. You go walking someday. Don't be proud of anything you achieve....this is a perishing world."" Don't be proud of anything you achieve....this is a perishing world."" Even your shadow will leave with you from here. "
p149_bolly,Bade Ghar ki Beti 1989.txt," You go walking someday. Don't be proud of anything you achieve....this is a perishing world."" Don't be proud of anything you achieve....this is a perishing world."" Even your shadow will leave with you from here. Distribute your love to everyone. "
p150_bolly,Bade Miyan Chote Miyan_1998_1CD_DVDRip_700MB_Eng Sub_MP4_{www.desibbrg.com}_DaX_sweeto.txt," Tell me something about your boss. - Shall I tell you his name? Yes ! - Sunder Kala. Welcome, Karim. Sundar Kala is proud of his men. Like a lion my men can finish the enemies. And like a bird they can fly out of the jail. "
p151_bolly,Badlapur Boys 2014 Hindi 720p DvDRip x264 AC3 5.1 - Hon3y.txt,We have to win in the evening so people stop speaking. Tirne pass! Pride whether ifs theirs or Ravens He surely breaks. Where is Sadhu? - He doesn't know. I will 'tell you. I had gone to his house. 
p152_bolly,Badlapur Boys 2014 Hindi 720p DvDRip x264 AC3 5.1 - Hon3y.txt," Like his father sacrificed, the same way, Vijay also sacrificed. You have asked me to talk today, I will surely talk. Because there are very few moments in life..""when a guru is proud of his disciple. Surajbhan Singh is very proud to have Vijay as his disciple. O beloved. "
p153_bolly,Badlapur Boys 2014 Hindi 720p DvDRip x264 AC3 5.1 - Hon3y.txt," You have asked me to talk today, I will surely talk. Because there are very few moments in life..""when a guru is proud of his disciple. Surajbhan Singh is very proud to have Vijay as his disciple. O beloved. O beloved. "
p154_bolly,Badrinath - DVDRip - XviD - 1CDRip - [DDR].txt," Call me aunt once, my brother, i mean your father would be happy. Without claiming to be daughter of of naidu who saved so many lives, aren't you ashamed to say proudly that you're wife of a mass killer! The day you left from the marriage against my grandpa's wish, you're not a member of our family, "
p155_bolly,Badrinath - DVDRip - XviD - 1CDRip - [DDR].txt," Beat me... - what? What's the problem? She's proud and moreover threatens to slap me. If you say proud, i will...stop! Do you know who she is? Badri's mother and father! Dare to slap her now! "
p156_bolly,Badrinath - DVDRip - XviD - 1CDRip - [DDR].txt," What's the problem? She's proud and moreover threatens to slap me. If you say proud, i will...stop! Do you know who she is? Badri's mother and father! Dare to slap her now! Why has she become like that? "
